Date,Store_ID,Product_ID,Category,Region,Price,Units_Sold,Promotion,Holiday,Temperature,Rainfall,Sales
2025-04-04,S001,P001,Electronics,North,122,99,No,No,21.5,1.5,12078
2025-04-04,S001,P004,Home,North,290,111,No,No,26.3,3.6,32190
2025-04-04,S001,P002,Clothing,North,455,88,No,No,27.2,2.3,40040
2025-04-04,S002,P007,Grocery,South,720,93,No,No,27.9,2.6,66960
2025-04-04,S002,P018,Clothing,South,891,98,No,No,25.3,1.1,87318
2025-04-04,S002,P001,Electronics,South,122,95,No,No,33.1,1.4,11590
2025-04-04,S002,P011,Grocery,South,486,62,No,No,26.3,1.2,30132
2025-04-04,S002,P014,Clothing,South,478,26,No,No,34.2,1.5,12428
2025-04-04,S002,P006,Clothing,South,91,24,No,No,28.5,1.8,2184
2025-04-04,S002,P009,Electronics,South,634,79,No,No,29.7,3.1,50086
2025-04-04,S003,P020,Home,East,150,29,No,No,29.5,2.6,4350
2025-04-04,S003,P002,Clothing,East,455,83,No,No,21.5,0.0,37765
2025-04-04,S003,P014,Clothing,East,478,109,No,No,20.1,5.8,52102
2025-04-04,S003,P013,Electronics,East,350,35,No,No,17.2,4.9,12250
2025-04-04,S003,P010,Clothing,East,141,55,No,No,21.9,2.6,7755
2025-04-04,S003,P009,Electronics,East,634,101,No,No,29.8,2.4,64034
2025-04-04,S003,P007,Grocery,East,720,107,No,No,15.3,3.5,77040
2025-04-04,S004,P008,Home,West,40,71,No,No,17.7,4.1,2840
2025-04-04,S004,P010,Clothing,West,141,32,No,No,26.0,4.0,4512
2025-04-04,S004,P015,Grocery,West,107,24,No,No,26.4,5.9,2568
2025-04-04,S004,P006,Clothing,West,91,37,No,No,16.5,4.3,3367
2025-04-04,S004,P011,Grocery,West,486,61,No,No,23.2,4.4,29646
2025-04-04,S004,P005,Electronics,West,126,102,No,No,24.0,0.7,12852
2025-04-04,S004,P017,Electronics,West,119,83,No,No,19.7,2.2,9877
2025-04-04,S005,P010,Clothing,Central,141,123,Yes,No,27.2,6.1,17343
2025-04-04,S005,P007,Grocery,Central,720,78,Yes,No,26.8,0.0,56160
2025-04-04,S005,P003,Grocery,Central,880,54,No,No,22.7,1.3,47520
2025-04-04,S005,P020,Home,Central,150,115,No,No,18.2,0.0,17250
2025-04-04,S005,P008,Home,Central,40,42,No,No,19.0,5.0,1680
2025-04-04,S005,P015,Grocery,Central,107,27,No,No,20.0,3.6,2889
2025-04-04,S005,P009,Electronics,Central,634,89,No,No,23.7,3.7,56426
2025-04-05,S001,P011,Grocery,North,486,53,No,No,21.0,1.4,25758
2025-04-05,S001,P020,Home,North,150,147,No,No,25.2,3.6,22050
2025-04-05,S001,P007,Grocery,North,720,84,No,No,29.2,4.9,60480
2025-04-05,S001,P017,Electronics,North,119,116,No,No,28.2,5.1,13804
2025-04-05,S001,P012,Home,North,234,125,No,No,23.9,1.4,29250
2025-04-05,S001,P015,Grocery,North,107,38,Yes,No,24.0,3.3,4066
2025-04-05,S001,P014,Clothing,North,478,117,No,No,17.4,3.0,55926
2025-04-05,S002,P005,Electronics,South,126,118,No,No,22.3,4.0,14868
2025-04-05,S002,P001,Electronics,South,122,62,No,No,27.7,1.3,7564
2025-04-05,S002,P007,Grocery,South,720,87,No,No,31.4,2.2,62640
2025-04-05,S002,P012,Home,South,234,61,No,No,30.3,0.9,14274
2025-04-05,S002,P018,Clothing,South,891,31,Yes,No,19.3,3.6,27621
2025-04-05,S002,P003,Grocery,South,880,114,No,No,29.7,2.1,100320
2025-04-05,S002,P011,Grocery,South,486,83,No,No,26.5,0.0,40338
2025-04-05,S003,P009,Electronics,East,634,91,Yes,No,16.1,2.2,57694
2025-04-05,S003,P006,Clothing,East,91,70,Yes,No,22.0,1.8,6370
2025-04-05,S003,P001,Electronics,East,122,89,No,No,20.9,4.5,10858
2025-04-05,S003,P019,Grocery,East,683,20,No,No,20.2,1.7,13660
2025-04-05,S003,P013,Electronics,East,350,33,No,No,25.2,3.4,11550
2025-04-05,S003,P018,Clothing,East,891,172,Yes,No,21.4,4.1,153252
2025-04-05,S003,P014,Clothing,East,478,55,No,No,12.0,6.7,26290
2025-04-05,S004,P014,Clothing,West,478,133,No,No,19.2,1.4,63574
2025-04-05,S004,P006,Clothing,West,91,128,No,No,17.0,4.9,11648
2025-04-05,S004,P020,Home,West,150,29,No,No,19.9,0.4,4350
2025-04-05,S004,P007,Grocery,West,720,37,No,No,25.0,5.7,26640
2025-04-05,S004,P012,Home,West,234,79,No,No,25.5,2.5,18486
2025-04-05,S004,P010,Clothing,West,141,134,No,No,24.1,4.5,18894
2025-04-05,S004,P009,Electronics,West,634,87,No,No,14.9,4.8,55158
2025-04-05,S005,P009,Electronics,Central,634,55,No,No,28.5,2.2,34870
2025-04-05,S005,P020,Home,Central,150,20,No,No,22.6,0.7,3000
2025-04-05,S005,P008,Home,Central,40,131,No,No,22.7,2.5,5240
2025-04-05,S005,P014,Clothing,Central,478,60,No,No,23.0,2.9,28680
2025-04-05,S005,P016,Home,Central,392,181,Yes,No,28.9,4.7,70952
2025-04-05,S005,P004,Home,Central,290,124,No,No,17.9,4.4,35960
2025-04-05,S005,P003,Grocery,Central,880,128,No,No,24.1,0.8,112640
2025-04-06,S001,P017,Electronics,North,119,100,No,No,24.4,3.0,11900
2025-04-06,S001,P016,Home,North,392,38,No,No,16.6,4.1,14896
2025-04-06,S001,P002,Clothing,North,455,55,No,No,23.3,0.0,25025
2025-04-06,S001,P019,Grocery,North,683,51,Yes,No,26.4,2.6,34833
2025-04-06,S001,P018,Clothing,North,891,130,No,No,24.8,0.5,115830
2025-04-06,S001,P012,Home,North,234,127,No,No,22.8,0.6,29718
2025-04-06,S001,P007,Grocery,North,720,50,Yes,No,22.4,8.0,36000
2025-04-06,S002,P011,Grocery,South,486,37,No,No,27.9,4.8,17982
2025-04-06,S002,P002,Clothing,South,455,79,No,No,27.3,2.4,35945
2025-04-06,S002,P001,Electronics,South,122,97,No,No,33.5,4.9,11834
2025-04-06,S002,P014,Clothing,South,478,179,Yes,No,23.2,2.1,85562
2025-04-06,S002,P019,Grocery,South,683,132,No,No,31.3,6.1,90156
2025-04-06,S002,P020,Home,South,150,28,No,No,27.8,6.0,4200
2025-04-06,S002,P004,Home,South,290,62,No,No,26.9,3.8,17980
2025-04-06,S003,P015,Grocery,East,107,98,Yes,No,22.3,4.3,10486
2025-04-06,S003,P010,Clothing,East,141,104,No,No,13.4,2.2,14664
2025-04-06,S003,P008,Home,East,40,132,No,No,19.3,2.5,5280
2025-04-06,S003,P013,Electronics,East,350,92,No,No,22.2,2.6,32200
2025-04-06,S003,P002,Clothing,East,455,52,No,No,23.9,4.4,23660
2025-04-06,S003,P016,Home,East,392,25,No,No,21.6,0.5,9800
2025-04-06,S003,P004,Home,East,290,51,No,No,32.3,2.5,14790
2025-04-06,S004,P008,Home,West,40,51,No,No,24.7,5.3,2040
2025-04-06,S004,P005,Electronics,West,126,101,No,No,24.2,3.8,12726
2025-04-06,S004,P011,Grocery,West,486,117,No,No,27.8,4.6,56862
2025-04-06,S004,P007,Grocery,West,720,87,Yes,No,21.2,3.2,62640
2025-04-06,S004,P020,Home,West,150,97,No,No,21.3,2.8,14550
2025-04-06,S004,P013,Electronics,West,350,63,Yes,No,29.5,3.3,22050
2025-04-06,S004,P012,Home,West,234,81,No,No,26.5,2.4,18954
2025-04-06,S005,P007,Grocery,Central,720,86,Yes,No,20.6,3.0,61920
2025-04-06,S005,P014,Clothing,Central,478,51,Yes,No,24.2,0.9,24378
2025-04-06,S005,P006,Clothing,Central,91,159,Yes,No,12.4,3.5,14469
2025-04-06,S005,P017,Electronics,Central,119,56,Yes,No,19.1,6.1,6664
2025-04-06,S005,P009,Electronics,Central,634,123,Yes,No,18.9,2.3,77982
2025-04-06,S005,P020,Home,Central,150,45,Yes,No,18.7,5.2,6750
2025-04-06,S005,P019,Grocery,Central,683,72,No,No,19.6,5.8,49176
2025-04-07,S001,P013,Electronics,North,350,20,No,No,24.7,1.8,7000
2025-04-07,S001,P014,Clothing,North,478,31,No,No,25.4,2.3,14818
2025-04-07,S001,P003,Grocery,North,880,64,No,No,23.8,6.3,56320
2025-04-07,S001,P002,Clothing,North,455,100,No,No,15.3,1.1,45500
2025-04-07,S001,P020,Home,North,150,43,No,No,15.1,5.5,6450
2025-04-07,S001,P006,Clothing,North,91,72,No,No,16.0,2.3,6552
2025-04-07,S001,P017,Electronics,North,119,44,No,No,16.4,0.0,5236
2025-04-07,S002,P009,Electronics,South,634,78,No,No,24.5,0.1,49452
2025-04-07,S002,P002,Clothing,South,455,106,No,No,34.4,2.1,48230
2025-04-07,S002,P017,Electronics,South,119,41,No,No,25.6,1.0,4879
2025-04-07,S002,P014,Clothing,South,478,94,No,No,28.1,1.6,44932
2025-04-07,S002,P006,Clothing,South,91,128,No,No,27.5,0.0,11648
2025-04-07,S002,P016,Home,South,392,36,No,No,31.1,2.4,14112
2025-04-07,S002,P007,Grocery,South,720,53,No,No,28.2,3.1,38160
2025-04-07,S003,P007,Grocery,East,720,66,No,No,15.3,2.0,47520
2025-04-07,S003,P020,Home,East,150,23,Yes,No,27.5,5.0,3450
2025-04-07,S003,P008,Home,East,40,24,No,No,27.7,3.1,960
2025-04-07,S003,P010,Clothing,East,141,49,No,No,26.7,4.6,6909
2025-04-07,S003,P016,Home,East,392,94,No,No,30.2,4.8,36848
2025-04-07,S003,P001,Electronics,East,122,82,No,No,16.5,2.2,10004
2025-04-07,S003,P013,Electronics,East,350,126,Yes,No,15.6,6.2,44100
2025-04-07,S004,P007,Grocery,West,720,57,Yes,No,19.3,3.0,41040
2025-04-07,S004,P017,Electronics,West,119,82,No,No,22.4,3.1,9758
2025-04-07,S004,P001,Electronics,West,122,76,No,No,20.3,2.8,9272
2025-04-07,S004,P011,Grocery,West,486,79,No,No,21.8,3.0,38394
2025-04-07,S004,P015,Grocery,West,107,103,No,No,23.7,4.1,11021
2025-04-07,S004,P010,Clothing,West,141,90,No,No,20.3,2.0,12690
2025-04-07,S004,P014,Clothing,West,478,81,No,No,15.9,3.2,38718
2025-04-07,S005,P014,Clothing,Central,478,133,Yes,No,22.5,0.1,63574
2025-04-07,S005,P015,Grocery,Central,107,56,Yes,No,24.8,2.9,5992
2025-04-07,S005,P006,Clothing,Central,91,150,Yes,No,30.5,5.8,13650
2025-04-07,S005,P010,Clothing,Central,141,33,No,No,19.7,0.8,4653
2025-04-07,S005,P018,Clothing,Central,891,26,No,No,20.6,3.2,23166
2025-04-07,S005,P017,Electronics,Central,119,96,Yes,No,19.1,5.1,11424
2025-04-07,S005,P011,Grocery,Central,486,70,No,No,15.7,1.1,34020
2025-04-08,S001,P005,Electronics,North,126,119,Yes,No,28.1,0.0,14994
2025-04-08,S001,P010,Clothing,North,141,98,No,No,20.8,4.4,13818
2025-04-08,S001,P012,Home,North,234,144,Yes,No,25.4,1.7,33696
2025-04-08,S001,P017,Electronics,North,119,110,No,No,13.9,0.0,13090
2025-04-08,S001,P020,Home,North,150,97,No,No,25.5,3.4,14550
2025-04-08,S001,P007,Grocery,North,720,77,No,No,22.4,6.2,55440
2025-04-08,S001,P011,Grocery,North,486,112,No,No,20.1,3.5,54432
2025-04-08,S002,P006,Clothing,South,91,86,No,No,24.0,5.9,7826
2025-04-08,S002,P007,Grocery,South,720,103,No,No,24.4,0.8,74160
2025-04-08,S002,P014,Clothing,South,478,25,No,No,33.0,4.1,11950
2025-04-08,S002,P017,Electronics,South,119,90,Yes,No,21.5,0.1,10710
2025-04-08,S002,P015,Grocery,South,107,79,No,No,24.6,5.4,8453
2025-04-08,S002,P010,Clothing,South,141,37,No,No,33.5,2.2,5217
2025-04-08,S002,P009,Electronics,South,634,78,Yes,No,29.7,3.6,49452
2025-04-08,S003,P007,Grocery,East,720,29,No,No,23.6,0.0,20880
2025-04-08,S003,P008,Home,East,40,49,No,No,22.9,3.5,1960
2025-04-08,S003,P018,Clothing,East,891,87,No,No,12.5,5.0,77517
2025-04-08,S003,P001,Electronics,East,122,28,No,No,17.2,3.8,3416
2025-04-08,S003,P010,Clothing,East,141,51,No,No,19.6,4.5,7191
2025-04-08,S003,P019,Grocery,East,683,37,No,No,14.2,4.0,25271
2025-04-08,S003,P014,Clothing,East,478,94,No,No,24.2,4.2,44932
2025-04-08,S004,P019,Grocery,West,683,106,Yes,No,21.5,2.6,72398
2025-04-08,S004,P014,Clothing,West,478,99,No,No,13.0,0.0,47322
2025-04-08,S004,P010,Clothing,West,141,111,Yes,No,19.1,2.8,15651
2025-04-08,S004,P012,Home,West,234,33,No,No,19.4,4.0,7722
2025-04-08,S004,P011,Grocery,West,486,70,No,No,22.5,0.0,34020
2025-04-08,S004,P016,Home,West,392,110,Yes,No,22.1,0.0,43120
2025-04-08,S004,P004,Home,West,290,130,Yes,No,18.0,5.3,37700
2025-04-08,S005,P018,Clothing,Central,891,137,Yes,No,21.4,1.5,122067
2025-04-08,S005,P012,Home,Central,234,39,No,No,26.6,4.4,9126
2025-04-08,S005,P007,Grocery,Central,720,154,Yes,No,20.4,3.4,110880
2025-04-08,S005,P006,Clothing,Central,91,154,Yes,No,24.1,4.1,14014
2025-04-08,S005,P013,Electronics,Central,350,77,No,No,16.0,3.9,26950
2025-04-08,S005,P011,Grocery,Central,486,64,No,No,21.5,0.0,31104
2025-04-08,S005,P014,Clothing,Central,478,82,No,No,19.2,4.1,39196
2025-04-09,S001,P011,Grocery,North,486,119,No,No,23.4,3.3,57834
2025-04-09,S001,P017,Electronics,North,119,125,Yes,No,23.5,0.4,14875
2025-04-09,S001,P012,Home,North,234,47,No,No,16.5,3.3,10998
2025-04-09,S001,P003,Grocery,North,880,42,Yes,No,21.2,5.1,36960
2025-04-09,S001,P014,Clothing,North,478,135,Yes,No,19.2,0.1,64530
2025-04-09,S001,P004,Home,North,290,84,No,No,26.4,2.5,24360
2025-04-09,S001,P019,Grocery,North,683,27,Yes,No,26.1,3.1,18441
2025-04-09,S002,P013,Electronics,South,350,85,Yes,No,28.3,1.3,29750
2025-04-09,S002,P015,Grocery,South,107,28,No,No,29.5,1.4,2996
2025-04-09,S002,P007,Grocery,South,720,67,Yes,No,33.3,4.5,48240
2025-04-09,S002,P014,Clothing,South,478,71,No,No,26.8,6.6,33938
2025-04-09,S002,P002,Clothing,South,455,110,Yes,No,34.3,2.5,50050
2025-04-09,S002,P004,Home,South,290,12,No,No,24.8,1.4,3480
2025-04-09,S002,P011,Grocery,South,486,94,No,No,24.9,1.5,45684
2025-04-09,S003,P006,Clothing,East,91,122,Yes,No,27.2,5.1,11102
2025-04-09,S003,P004,Home,East,290,99,No,No,15.4,1.4,28710
2025-04-09,S003,P017,Electronics,East,119,119,No,No,24.7,3.8,14161
2025-04-09,S003,P016,Home,East,392,25,No,No,25.5,5.2,9800
2025-04-09,S003,P007,Grocery,East,720,77,No,No,22.8,5.2,55440
2025-04-09,S003,P015,Grocery,East,107,40,No,No,18.7,4.1,4280
2025-04-09,S003,P020,Home,East,150,91,Yes,No,23.1,2.7,13650
2025-04-09,S004,P013,Electronics,West,350,40,No,No,24.9,2.1,14000
2025-04-09,S004,P009,Electronics,West,634,91,No,No,26.0,2.9,57694
2025-04-09,S004,P018,Clothing,West,891,93,No,No,19.5,0.0,82863
2025-04-09,S004,P007,Grocery,West,720,11,No,No,20.1,8.4,7920
2025-04-09,S004,P002,Clothing,West,455,26,No,No,19.1,2.4,11830
2025-04-09,S004,P008,Home,West,40,69,Yes,No,17.5,2.3,2760
2025-04-09,S004,P016,Home,West,392,147,Yes,No,14.7,3.3,57624
2025-04-09,S005,P018,Clothing,Central,891,30,No,No,28.0,0.7,26730
2025-04-09,S005,P002,Clothing,Central,455,110,No,No,29.0,2.7,50050
2025-04-09,S005,P001,Electronics,Central,122,108,No,No,17.0,1.1,13176
2025-04-09,S005,P010,Clothing,Central,141,79,No,No,27.0,3.3,11139
2025-04-09,S005,P003,Grocery,Central,880,103,Yes,No,24.7,5.2,90640
2025-04-09,S005,P015,Grocery,Central,107,109,No,No,22.6,8.9,11663
2025-04-09,S005,P014,Clothing,Central,478,45,No,No,13.9,1.6,21510
2025-04-10,S001,P020,Home,North,150,69,No,No,23.1,1.9,10350
2025-04-10,S001,P007,Grocery,North,720,78,No,No,20.9,5.1,56160
2025-04-10,S001,P017,Electronics,North,119,73,Yes,No,13.1,3.1,8687
2025-04-10,S001,P014,Clothing,North,478,122,Yes,No,27.8,5.4,58316
2025-04-10,S001,P005,Electronics,North,126,90,No,No,24.4,2.7,11340
2025-04-10,S001,P009,Electronics,North,634,111,Yes,No,19.6,1.3,70374
2025-04-10,S001,P003,Grocery,North,880,40,No,No,21.0,2.1,35200
2025-04-10,S002,P002,Clothing,South,455,84,No,No,30.0,5.8,38220
2025-04-10,S002,P014,Clothing,South,478,56,No,No,29.7,3.1,26768
2025-04-10,S002,P005,Electronics,South,126,42,No,No,29.3,0.6,5292
2025-04-10,S002,P011,Grocery,South,486,25,No,No,33.1,4.9,12150
2025-04-10,S002,P020,Home,South,150,46,No,No,28.8,5.0,6900
2025-04-10,S002,P003,Grocery,South,880,101,No,No,31.3,2.3,88880
2025-04-10,S002,P019,Grocery,South,683,52,No,No,26.8,1.5,35516
2025-04-10,S003,P020,Home,East,150,97,No,No,25.7,4.4,14550
2025-04-10,S003,P002,Clothing,East,455,60,No,No,26.2,1.2,27300
2025-04-10,S003,P014,Clothing,East,478,154,Yes,No,28.0,3.9,73612
2025-04-10,S003,P001,Electronics,East,122,89,No,No,18.0,2.2,10858
2025-04-10,S003,P011,Grocery,East,486,81,No,No,23.5,2.2,39366
2025-04-10,S003,P009,Electronics,East,634,70,No,No,20.2,1.1,44380
2025-04-10,S003,P017,Electronics,East,119,106,Yes,No,24.3,3.3,12614
2025-04-10,S004,P006,Clothing,West,91,144,Yes,No,25.6,3.0,13104
2025-04-10,S004,P013,Electronics,West,350,79,No,No,18.7,1.4,27650
2025-04-10,S004,P008,Home,West,40,79,No,No,26.8,3.3,3160
2025-04-10,S004,P001,Electronics,West,122,90,Yes,No,24.2,3.6,10980
2025-04-10,S004,P016,Home,West,392,98,No,No,29.5,0.0,38416
2025-04-10,S004,P011,Grocery,West,486,90,No,No,28.0,4.8,43740
2025-04-10,S004,P009,Electronics,West,634,56,No,No,23.7,0.2,35504
2025-04-10,S005,P017,Electronics,Central,119,108,Yes,No,27.3,3.3,12852
2025-04-10,S005,P018,Clothing,Central,891,38,No,No,25.1,6.2,33858
2025-04-10,S005,P020,Home,Central,150,41,No,No,18.3,1.0,6150
2025-04-10,S005,P015,Grocery,Central,107,102,No,No,28.5,4.2,10914
2025-04-10,S005,P007,Grocery,Central,720,1,No,No,22.9,2.7,720
2025-04-10,S005,P019,Grocery,Central,683,70,No,No,21.1,1.0,47810
2025-04-10,S005,P004,Home,Central,290,57,No,No,17.9,1.3,16530
2025-04-11,S001,P015,Grocery,North,107,78,No,No,16.2,5.0,8346
2025-04-11,S001,P016,Home,North,392,41,No,No,22.4,2.1,16072
2025-04-11,S001,P012,Home,North,234,62,No,No,20.3,2.6,14508
2025-04-11,S001,P020,Home,North,150,78,No,No,19.9,5.4,11700
2025-04-11,S001,P011,Grocery,North,486,44,Yes,No,21.1,5.0,21384
2025-04-11,S001,P005,Electronics,North,126,53,Yes,No,15.3,5.8,6678
2025-04-11,S001,P003,Grocery,North,880,145,Yes,No,18.8,3.2,127600
2025-04-11,S002,P011,Grocery,South,486,77,No,No,30.8,2.6,37422
2025-04-11,S002,P006,Clothing,South,91,80,No,No,28.6,1.7,7280
2025-04-11,S002,P003,Grocery,South,880,82,No,No,25.6,1.9,72160
2025-04-11,S002,P009,Electronics,South,634,48,No,No,31.0,0.6,30432
2025-04-11,S002,P018,Clothing,South,891,48,No,No,25.1,1.6,42768
2025-04-11,S002,P020,Home,South,150,93,No,No,25.1,3.2,13950
2025-04-11,S002,P015,Grocery,South,107,69,No,No,31.4,1.4,7383
2025-04-11,S003,P016,Home,East,392,133,Yes,No,17.4,5.7,52136
2025-04-11,S003,P013,Electronics,East,350,79,No,No,18.2,1.8,27650
2025-04-11,S003,P014,Clothing,East,478,63,Yes,No,19.9,2.6,30114
2025-04-11,S003,P004,Home,East,290,100,Yes,No,24.1,5.3,29000
2025-04-11,S003,P005,Electronics,East,126,138,Yes,No,24.7,1.9,17388
2025-04-11,S003,P003,Grocery,East,880,116,Yes,No,21.5,4.1,102080
2025-04-11,S003,P001,Electronics,East,122,77,Yes,No,22.9,6.0,9394
2025-04-11,S004,P005,Electronics,West,126,65,No,No,17.4,3.3,8190
2025-04-11,S004,P020,Home,West,150,62,No,No,19.8,2.5,9300
2025-04-11,S004,P002,Clothing,West,455,29,No,No,24.8,2.7,13195
2025-04-11,S004,P007,Grocery,West,720,43,Yes,No,19.8,3.3,30960
2025-04-11,S004,P018,Clothing,West,891,142,Yes,No,18.5,5.4,126522
2025-04-11,S004,P017,Electronics,West,119,99,No,No,14.8,3.6,11781
2025-04-11,S004,P015,Grocery,West,107,88,No,No,24.5,5.7,9416
2025-04-11,S005,P002,Clothing,Central,455,41,No,No,18.0,3.0,18655
2025-04-11,S005,P008,Home,Central,40,84,No,No,27.6,2.5,3360
2025-04-11,S005,P017,Electronics,Central,119,74,No,No,22.8,3.2,8806
2025-04-11,S005,P018,Clothing,Central,891,61,No,No,16.3,2.5,54351
2025-04-11,S005,P013,Electronics,Central,350,78,No,No,20.0,2.1,27300
2025-04-11,S005,P001,Electronics,Central,122,48,No,No,20.1,5.0,5856
2025-04-11,S005,P003,Grocery,Central,880,65,No,No,25.8,2.3,57200
2025-04-12,S001,P001,Electronics,North,122,82,No,No,25.6,0.0,10004
2025-04-12,S001,P005,Electronics,North,126,102,No,No,19.4,6.0,12852
2025-04-12,S001,P012,Home,North,234,68,No,No,26.0,4.9,15912
2025-04-12,S001,P006,Clothing,North,91,50,No,No,26.4,3.2,4550
2025-04-12,S001,P016,Home,North,392,140,No,No,24.5,3.1,54880
2025-04-12,S001,P015,Grocery,North,107,106,No,No,18.0,5.1,11342
2025-04-12,S001,P013,Electronics,North,350,125,Yes,No,25.1,1.3,43750
2025-04-12,S002,P020,Home,South,150,92,No,No,28.2,0.1,13800
2025-04-12,S002,P014,Clothing,South,478,22,No,No,31.1,5.0,10516
2025-04-12,S002,P015,Grocery,South,107,51,No,No,26.7,2.0,5457
2025-04-12,S002,P006,Clothing,South,91,31,No,No,17.1,5.2,2821
2025-04-12,S002,P005,Electronics,South,126,170,Yes,No,26.9,0.0,21420
2025-04-12,S002,P013,Electronics,South,350,117,Yes,No,20.9,3.4,40950
2025-04-12,S002,P019,Grocery,South,683,71,No,No,29.9,1.2,48493
2025-04-12,S003,P020,Home,East,150,109,No,No,23.1,0.7,16350
2025-04-12,S003,P003,Grocery,East,880,60,No,No,28.9,4.8,52800
2025-04-12,S003,P007,Grocery,East,720,47,No,No,24.1,2.8,33840
2025-04-12,S003,P017,Electronics,East,119,40,No,No,20.8,2.4,4760
2025-04-12,S003,P019,Grocery,East,683,92,No,No,29.3,2.1,62836
2025-04-12,S003,P001,Electronics,East,122,60,No,No,30.2,3.3,7320
2025-04-12,S003,P011,Grocery,East,486,124,No,No,17.8,0.9,60264
2025-04-12,S004,P011,Grocery,West,486,41,No,No,16.9,0.5,19926
2025-04-12,S004,P005,Electronics,West,126,139,Yes,No,22.7,0.4,17514
2025-04-12,S004,P020,Home,West,150,140,No,No,23.4,3.7,21000
2025-04-12,S004,P013,Electronics,West,350,83,No,No,19.8,3.8,29050
2025-04-12,S004,P015,Grocery,West,107,28,No,No,21.6,3.8,2996
2025-04-12,S004,P008,Home,West,40,74,No,No,22.1,4.0,2960
2025-04-12,S004,P014,Clothing,West,478,32,Yes,No,20.3,4.9,15296
2025-04-12,S005,P008,Home,Central,40,16,No,No,22.4,5.6,640
2025-04-12,S005,P004,Home,Central,290,176,Yes,No,19.6,2.5,51040
2025-04-12,S005,P002,Clothing,Central,455,106,No,No,20.7,2.6,48230
2025-04-12,S005,P009,Electronics,Central,634,49,Yes,No,15.1,1.4,31066
2025-04-12,S005,P006,Clothing,Central,91,18,Yes,No,22.0,2.6,1638
2025-04-12,S005,P005,Electronics,Central,126,107,No,No,18.6,3.7,13482
2025-04-12,S005,P016,Home,Central,392,59,No,No,18.6,3.3,23128
2025-04-13,S001,P012,Home,North,234,51,No,No,18.0,2.1,11934
2025-04-13,S001,P003,Grocery,North,880,130,Yes,No,25.1,0.1,114400
2025-04-13,S001,P007,Grocery,North,720,106,No,No,22.1,3.7,76320
2025-04-13,S001,P002,Clothing,North,455,14,No,No,21.3,3.1,6370
2025-04-13,S001,P019,Grocery,North,683,67,No,No,30.1,2.1,45761
2025-04-13,S001,P020,Home,North,150,97,Yes,No,23.7,5.2,14550
2025-04-13,S001,P015,Grocery,North,107,87,No,No,25.9,3.5,9309
2025-04-13,S002,P018,Clothing,South,891,34,No,No,31.3,6.6,30294
2025-04-13,S002,P016,Home,South,392,132,No,No,26.9,6.0,51744
2025-04-13,S002,P009,Electronics,South,634,47,Yes,No,26.9,2.7,29798
2025-04-13,S002,P015,Grocery,South,107,125,No,No,22.3,1.7,13375
2025-04-13,S002,P020,Home,South,150,55,No,No,24.8,3.3,8250
2025-04-13,S002,P006,Clothing,South,91,62,No,No,28.6,2.6,5642
2025-04-13,S002,P005,Electronics,South,126,75,No,No,29.1,2.3,9450
2025-04-13,S003,P005,Electronics,East,126,10,No,No,24.6,2.7,1260
2025-04-13,S003,P016,Home,East,392,83,No,No,19.1,5.6,32536
2025-04-13,S003,P003,Grocery,East,880,59,No,No,22.5,4.6,51920
2025-04-13,S003,P001,Electronics,East,122,155,Yes,No,21.2,1.9,18910
2025-04-13,S003,P018,Clothing,East,891,121,No,No,15.7,1.5,107811
2025-04-13,S003,P013,Electronics,East,350,74,No,No,23.9,1.9,25900
2025-04-13,S003,P017,Electronics,East,119,91,No,No,14.9,4.2,10829
2025-04-13,S004,P017,Electronics,West,119,86,Yes,No,17.6,1.6,10234
2025-04-13,S004,P016,Home,West,392,66,No,No,19.0,5.0,25872
2025-04-13,S004,P005,Electronics,West,126,33,No,No,30.0,0.0,4158
2025-04-13,S004,P001,Electronics,West,122,118,No,No,18.1,3.9,14396
2025-04-13,S004,P003,Grocery,West,880,174,Yes,No,22.5,7.1,153120
2025-04-13,S004,P014,Clothing,West,478,106,No,No,25.0,4.0,50668
2025-04-13,S004,P002,Clothing,West,455,65,No,No,10.7,3.9,29575
2025-04-13,S005,P017,Electronics,Central,119,90,No,No,23.3,2.4,10710
2025-04-13,S005,P020,Home,Central,150,160,Yes,No,20.1,4.4,24000
2025-04-13,S005,P018,Clothing,Central,891,84,No,No,27.5,5.1,74844
2025-04-13,S005,P016,Home,Central,392,67,No,No,22.5,1.3,26264
2025-04-13,S005,P006,Clothing,Central,91,38,No,No,21.2,4.5,3458
2025-04-13,S005,P002,Clothing,Central,455,171,Yes,No,20.3,3.3,77805
2025-04-13,S005,P014,Clothing,Central,478,28,No,No,21.9,3.3,13384
2025-04-14,S001,P008,Home,North,40,99,No,No,20.1,1.7,3960
2025-04-14,S001,P007,Grocery,North,720,84,No,No,18.7,3.5,60480
2025-04-14,S001,P005,Electronics,North,126,37,Yes,No,18.6,1.9,4662
2025-04-14,S001,P018,Clothing,North,891,37,No,No,14.3,2.5,32967
2025-04-14,S001,P017,Electronics,North,119,125,Yes,No,15.9,3.6,14875
2025-04-14,S001,P019,Grocery,North,683,101,No,No,18.0,5.9,68983
2025-04-14,S001,P004,Home,North,290,56,No,No,20.3,7.7,16240
2025-04-14,S002,P013,Electronics,South,350,59,No,No,24.3,3.6,20650
2025-04-14,S002,P014,Clothing,South,478,47,Yes,No,29.5,4.8,22466
